delivery_date,field_no,contract_no,slip_no,delivery_qty,batch_id
2026-05-12,001-1,17800016,1,0.5,
2026-05-12,002-1,17800016,1,5.0,
2026-05-12,002-1,17800016,2,5.0,
2026-05-12,002-1,17800016,3,5.5,
2026-05-12,002-1,17800016,4,5.5,
2026-05-12,002-1,17800016,5,5.5,
2026-05-12,002-1,17800016,6,5.5,
2026-05-12,002-1,17800016,7,5.5,
2026-05-12,002-1,17800016,8,5.5,
2026-05-12,002-1,17800016,9,5.5,
2026-05-12,002-1,17800016,10,5.5,
2026-05-12,002-1,17800016,11,5.5,
2026-05-12,002-1,17800016,12,5.5,
2026-05-12,002-1,17800016,13,5.0,
2026-05-12,002-1,17800016,14,5.0,
2026-05-12,002-1,17800016,15,5.0,
2026-05-12,002-1,17800016,16,5.0,
2026-05-12,002-1,17800016,17,5.0,
2026-05-12,002-1,17800016,18,5.0,
2026-05-12,002-1,17800016,19,5.0,
2026-05-12,002-1,17800016,20,5.0,
2026-05-12,004-1,4400041,1,4.75,
2026-05-12,004-1,4400041,2,4.75,
2026-05-12,004-1,4400041,3,4.75,
2026-05-12,004-1,4400041,4,4.75,
2026-05-12,004-1,4400041,5,4.75,
2026-05-12,004-1,4400041,6,4.75,
2026-05-12,004-1,4400041,7,4.75,
2026-05-12,004-1,4400041,8,4.75,
2026-05-12,004-1,4400041,9,4.75,
2026-05-12,004-1,4400041,10,4.75,
2026-05-12,004-1,4400041,11,4.75,
2026-05-12,004-1,4400041,12,4.75,
2026-05-12,004-1,4400041,13,4.75,
2026-05-12,004-1,4400041,14,4.75,
2026-05-12,004-1,4400041,15,4.75,
2026-05-12,004-1,4400041,16,4.75,
2026-05-12,004-1,4400041,17,4.75,
2026-05-12,004-1,4400041,18,4.75,
2026-05-12,004-1,4400041,19,4.75,
2026-05-12,004-1,4400041,20,1.0,
2026-05-12,006-1,1015000017,1,4.75,
2026-05-12,006-1,1015000017,2,4.75,
2026-05-12,006-1,1015000017,3,4.75,
2026-05-12,006-1,1015000017,4,4.75,
2026-05-12,006-1,1015000017,5,4.75,
2026-05-12,006-1,1015000017,6,4.75,
2026-05-12,006-1,1015000017,7,4.75,
2026-05-12,006-1,1015000017,8,4.75,
2026-05-12,006-1,1015000017,9,4.75,
2026-05-12,006-1,1015000017,10,4.75,
2026-05-12,006-1,1015000017,11,4.75,
2026-05-12,006-1,1015000017,12,4.75,
2026-05-12,006-1,1015000017,13,4.75,
2026-05-12,006-1,1015000017,14,4.75,
2026-05-12,006-1,1015000017,15,4.75,
2026-05-12,006-1,1015000017,16,4.75,
2026-05-12,006-1,1015000017,17,4.75,
2026-05-12,006-1,1015000017,18,4.75,
2026-05-12,006-1,1015000017,19,4.75,
2026-05-12,006-1,1015000017,20,4.75,
2026-05-12,006-1,1015000017,21,4.75,
2026-05-12,006-1,1015000017,22,4.75,
2026-05-12,006-1,1015000017,23,4.75,
2026-05-12,006-1,1015000017,24,1.5,
2026-06-01,010-1,1084700008,2,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,3,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,4,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,5,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,6,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,7,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,8,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,9,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,10,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,11,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,12,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,13,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-05-12,022-1,1031800008,1,5.5,
2026-05-12,022-1,1031800008,2,5.5,
2026-05-12,022-1,1031800008,3,5.5,
2026-05-12,022-1,1031800008,4,5.5,
2026-05-12,022-1,1031800008,5,5.5,
2026-05-12,022-1,1031800008,6,5.5,
2026-05-12,022-1,1031800008,7,5.5,
2026-05-12,022-1,1031800008,8,5.5,
2026-05-12,022-1,1031800008,9,5.5,
2026-05-12,022-1,1031800008,10,5.5,
2026-05-12,022-1,1031800008,11,5.0,
2026-05-12,022-1,1031800008,12,5.0,
2026-05-12,022-1,1031800008,13,5.0,
2026-05-12,022-1,1031800008,14,5.0,
2026-05-12,022-1,1031800008,15,5.0,
2026-05-12,022-1,1031800008,16,5.0,
2026-05-12,022-1,1031800008,17,3.5,
2026-05-12,023-1,1167000001,1,2.0,
2026-05-13,001-1,1067400003,1,0.5,
2026-05-13,002-1,1067400003,1,5.0,
2026-05-13,002-1,1067400003,2,5.5,
2026-05-13,002-1,1067400003,3,5.5,
2026-05-13,002-1,1067400003,4,5.5,
2026-05-13,002-1,1067400003,5,5.5,
2026-05-13,002-1,1067400003,6,5.5,
2026-05-13,002-1,1067400003,7,5.5,
2026-05-13,002-1,1067400003,8,5.5,
2026-05-13,002-1,1067400003,9,5.5,
2026-05-13,002-1,1067400003,10,5.5,
2026-05-13,002-1,1067400003,11,5.5,
2026-05-13,002-1,1067400003,12,5.5,
2026-05-13,002-1,1067400003,13,5.5,
2026-05-13,002-1,1067400003,14,5.5,
2026-05-13,002-1,1067400003,15,5.5,
2026-05-13,002-1,1067400003,16,5.5,
2026-05-13,002-1,1067400003,17,5.5,
2026-05-13,002-1,1067400003,18,5.5,
2026-05-13,002-1,1067400003,19,5.5,
2026-05-13,002-1,1067400003,20,5.5,
2026-05-13,002-1,1067400003,21,5.5,
2026-05-13,002-1,1067400003,22,5.5,
2026-05-13,002-1,1067400003,23,5.5,
2026-05-13,002-1,1067400003,24,5.5,
2026-05-13,002-1,1067400003,25,5.5,
2026-05-13,002-1,1067400003,26,5.5,
2026-05-13,002-1,1067400003,27,5.5,
2026-05-13,002-1,1067400003,28,5.5,
2026-05-13,003-1,18700046,1,0.5,
2026-05-13,004-1,18700046,1,5.0,
2026-05-13,004-1,18700046,2,5.0,
2026-05-13,004-1,18700046,3,5.0,
2026-05-13,004-1,18700046,4,5.0,
2026-05-13,004-1,18700046,5,5.0,
2026-05-13,004-1,18700046,6,5.0,
2026-05-13,004-1,18700046,7,5.0,
2026-05-13,004-1,18700046,8,5.0,
2026-05-13,004-1,18700046,9,1.0,
2026-05-13,005-1,3600225,1,1.0,
2026-05-13,006-1,3600225,1,4.75,
2026-05-13,006-1,3600225,2,4.75,
2026-05-13,006-1,3600225,3,4.75,
2026-05-13,006-1,3600225,4,4.75,
2026-05-13,006-1,3600225,5,4.75,
2026-05-13,006-1,3600225,6,4.75,
2026-05-13,006-1,3600225,7,4.75,
2026-05-13,006-1,3600225,8,4.75,
2026-05-13,006-1,3600225,9,4.75,
2026-05-13,006-1,3600225,10,4.75,
2026-05-13,006-1,3600225,11,4.75,
2026-05-13,006-1,3600225,12,4.75,
2026-05-13,006-1,3600225,13,4.75,
2026-05-13,006-1,3600225,14,3.0,
2026-06-01,010-1,1084700008,14,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,15,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,16,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,17,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,18,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,19,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,20,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,21,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,22,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,23,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,24,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,25,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,26,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,27,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,28,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,010-1,1084700008,29,4.75,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,011-1,1149500004,1,2.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,011-1,1149500004,2,2.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-05-13,025-1,10800037,1,5.5,
2026-05-13,025-1,10800037,2,5.5,
2026-05-13,025-1,10800037,3,5.5,
2026-05-13,025-1,10800037,4,5.5,
2026-05-13,025-1,10800037,5,5.5,
2026-05-13,025-1,10800037,6,5.5,
2026-05-13,025-1,10800037,7,5.5,
2026-05-13,025-1,10800037,8,5.5,
2026-05-13,025-1,10800037,9,5.5,
2026-05-13,025-1,10800037,10,5.5,
2026-05-13,025-1,10800037,11,5.0,
2026-05-13,025-1,10800037,12,5.0,
2026-05-13,025-1,10800037,13,5.0,
2026-05-13,025-1,10800037,14,4.0,
2026-05-14,001-1,1096900005,1,0.5,
2026-05-14,002-1,1096900005,1,5.0,
2026-05-14,002-1,1096900005,2,5.0,
2026-05-14,002-1,1096900005,3,5.0,
2026-05-14,002-1,1096900005,4,5.0,
2026-05-14,002-1,1096900005,5,5.0,
2026-05-14,002-1,1096900005,6,5.0,
2026-05-14,002-1,1096900005,7,5.0,
2026-05-14,002-1,1096900005,8,5.0,
2026-05-14,002-1,1096900005,9,5.0,
2026-05-14,002-1,1096900005,10,5.0,
2026-05-14,002-1,1096900005,11,5.0,
2026-05-14,002-1,1096900005,12,5.0,
2026-05-14,002-1,1096900005,13,5.0,
2026-05-14,002-1,1096900005,14,5.0,
2026-05-14,002-1,1096900005,15,5.0,
2026-05-14,002-1,1096900005,16,5.0,
2026-05-14,002-1,1096900005,17,5.0,
2026-05-14,002-1,1096900005,18,5.0,
2026-05-14,002-1,1096900005,19,5.0,
2026-05-14,002-1,1096900005,20,5.0,
2026-05-14,004-1,18000006,1,5.5,
2026-05-14,004-1,18000006,2,5.5,
2026-05-14,004-1,18000006,3,5.5,
2026-05-14,004-1,18000006,4,5.5,
2026-05-14,004-1,18000006,5,5.5,
2026-05-14,004-1,18000006,6,5.5,
2026-05-14,004-1,18000006,7,5.5,
2026-05-14,004-1,18000006,8,5.5,
2026-05-14,004-1,18000006,9,5.5,
2026-05-14,004-1,18000006,10,5.5,
2026-05-14,004-1,18000006,11,5.5,
2026-05-14,004-1,18000006,12,5.5,
2026-05-14,004-1,18000006,13,5.5,
2026-05-14,004-1,18000006,14,5.5,
2026-05-14,004-1,18000006,15,5.5,
2026-05-14,004-1,18000006,16,5.5,
2026-05-14,004-1,18000006,17,5.5,
2026-05-14,004-1,18000006,18,5.5,
2026-05-14,004-1,18000006,19,5.5,
2026-05-14,004-1,18000006,20,5.5,
2026-05-14,004-1,18000006,21,5.0,
2026-05-14,004-1,18000006,22,1.0,
2026-05-14,006-1,1126600002,1,4.5,
2026-05-14,006-1,1126600002,2,4.5,
2026-05-14,006-1,1126600002,3,4.5,
2026-05-14,006-1,1126600002,4,4.5,
2026-05-14,006-1,1126600002,5,4.5,
2026-05-14,006-1,1126600002,6,4.5,
2026-05-14,006-1,1126600002,7,4.5,
2026-05-14,006-1,1126600002,8,4.5,
2026-05-14,006-1,1126600002,9,4.5,
2026-05-14,006-1,1126600002,10,4.5,
2026-05-14,007-1,3600225,1,1.0,
2026-05-14,008-1,3600225,1,4.75,
2026-05-14,008-1,3600225,2,4.75,
2026-05-14,008-1,3600225,3,4.75,
2026-05-14,008-1,3600225,4,4.75,
2026-05-14,008-1,3600225,5,4.75,
2026-05-14,008-1,3600225,6,4.75,
2026-05-14,008-1,3600225,7,4.75,
2026-05-14,008-1,3600225,8,4.75,
2026-05-14,008-1,3600225,9,4.75,
2026-05-14,008-1,3600225,10,4.75,
2026-05-14,008-1,3600225,11,4.75,
2026-05-14,008-1,3600225,12,4.75,
2026-05-14,008-1,3600225,13,4.75,
2026-05-14,008-1,3600225,14,4.75,
2026-05-14,008-1,3600225,15,4.75,
2026-05-14,008-1,3600225,16,4.75,
2026-05-14,009-1,4400041,1,0.5,
2026-05-14,010-1,4400041,1,4.75,
2026-05-14,010-1,4400041,2,4.75,
2026-05-14,010-1,4400041,3,4.75,
2026-05-14,010-1,4400041,4,4.75,
2026-05-14,010-1,4400041,5,4.75,
2026-05-14,010-1,4400041,6,4.75,
2026-05-14,010-1,4400041,7,4.75,
2026-05-14,010-1,4400041,8,4.75,
2026-05-14,010-1,4400041,9,4.75,
2026-05-14,010-1,4400041,10,4.75,
2026-05-14,010-1,4400041,11,4.75,
2026-05-14,010-1,4400041,12,4.75,
2026-05-14,010-1,4400041,13,4.75,
2026-05-14,022-1,1032300038,1,4.75,
2026-05-14,022-1,1032300038,2,4.75,
2026-05-14,022-1,1032300038,3,4.75,
2026-05-14,022-1,1032300038,4,4.75,
2026-05-14,022-1,1032300038,5,4.75,
2026-05-14,022-1,1032300038,6,4.75,
2026-05-14,022-1,1032300038,7,4.75,
2026-05-14,022-1,1032300038,8,4.75,
2026-05-14,022-1,1032300038,9,4.75,
2026-05-14,022-1,1032300038,10,4.75,
2026-05-14,022-1,1032300038,11,4.75,
2026-05-14,022-1,1032300038,12,4.75,
2026-05-14,022-1,1032300038,13,4.75,
2026-05-14,022-1,1032300038,14,1.0,
2026-05-14,024-1,1016200005,1,4.75,
2026-06-01,011-1,1149500004,3,1.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,025-1,1168900001,1,0.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,026-1,1168900001,1,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,026-1,1168900001,2,4.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-01,026-1,1168900001,3,2.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-05-15,005-1,12400018,1,0.5,
2026-05-15,006-1,12400018,1,4.75,
2026-05-15,006-1,12400018,2,4.75,
2026-05-15,006-1,12400018,3,4.75,
2026-05-15,007-1,88100022,1,0.5,
2026-05-15,008-1,88100022,1,5.0,
2026-05-15,008-1,88100022,2,5.5,
2026-05-15,008-1,88100022,3,5.5,
2026-05-15,008-1,88100022,4,5.5,
2026-05-15,008-1,88100022,5,5.5,
2026-05-15,008-1,88100022,6,5.5,
2026-05-15,008-1,88100022,7,5.5,
2026-05-15,008-1,88100022,8,5.0,
2026-05-15,008-1,88100022,9,5.5,
2026-05-15,008-1,88100022,10,5.5,
2026-05-15,008-1,88100022,11,5.5,
2026-05-15,008-1,88100022,12,5.5,
2026-05-15,008-1,88100022,13,5.5,
2026-05-15,008-1,88100022,14,5.5,
2026-05-15,008-1,88100022,15,5.5,
2026-05-15,008-1,88100022,16,5.5,
2026-05-15,008-1,88100022,17,5.5,
2026-05-15,008-1,88100022,18,5.5,
2026-05-15,008-1,88100022,19,5.5,
2026-05-15,008-1,88100022,20,5.5,
2026-05-15,008-1,88100022,21,5.5,
2026-05-15,008-1,88100022,22,5.5,
2026-05-15,008-1,88100022,23,5.5,
2026-05-15,008-1,88100022,24,3.0,
2026-06-02,002-1,115100049,1,0.5,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,1,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,2,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-05-15,027-1,1121000069,1,1.0,
2026-05-16,001-1,1160800018,1,0.5,
2026-05-16,002-1,1160800018,1,4.75,
2026-05-16,002-1,1160800018,2,4.75,
2026-05-16,002-1,1160800018,3,4.75,
2026-05-16,002-1,1160800018,4,4.75,
2026-05-16,002-1,1160800018,5,4.75,
2026-05-16,002-1,1160800018,6,4.75,
2026-05-16,002-1,1160800018,7,4.75,
2026-05-16,002-1,1160800018,8,4.75,
2026-05-16,002-1,1160800018,9,4.75,
2026-05-16,002-1,1160800018,10,4.75,
2026-05-16,002-1,1160800018,11,4.75,
2026-05-16,002-1,1160800018,12,4.75,
2026-05-16,002-1,1160800018,13,4.75,
2026-05-16,002-1,1160800018,14,4.75,
2026-05-16,002-1,1160800018,15,4.75,
2026-05-16,002-1,1160800018,16,4.75,
2026-05-16,002-1,1160800018,17,4.75,
2026-05-16,002-1,1160800018,18,4.75,
2026-05-16,002-1,1160800018,19,4.75,
2026-05-16,002-1,1160800018,20,4.75,
2026-05-16,002-1,1160800018,21,4.75,
2026-05-16,002-1,1160800018,22,4.75,
2026-05-16,002-1,1160800018,23,4.75,
2026-05-16,002-1,1160800018,24,4.75,
2026-05-16,002-1,1160800018,25,4.75,
2026-05-16,002-1,1160800018,26,4.75,
2026-05-16,002-1,1160800018,27,4.75,
2026-05-16,002-1,1160800018,28,4.75,
2026-05-16,002-1,1160800018,29,4.75,
2026-05-16,002-1,1160800018,30,4.75,
2026-05-16,002-1,1160800018,31,4.75,
2026-05-16,002-1,1160800018,32,4.75,
2026-05-16,002-1,1160800018,33,4.75,
2026-05-16,002-1,1160800018,34,4.75,
2026-05-16,002-1,1160800018,35,4.75,
2026-05-16,002-1,1160800018,36,4.75,
2026-05-16,002-1,1160800018,37,4.75,
2026-05-16,002-1,1160800018,38,4.75,
2026-05-16,002-1,1160800018,39,4.75,
2026-05-16,002-1,1160800018,40,4.75,
2026-05-16,002-1,1160800018,41,4.75,
2026-05-16,002-1,1160800018,42,4.75,
2026-05-16,002-1,1160800018,43,4.75,
2026-05-16,002-1,1160800018,44,4.75,
2026-05-16,002-1,1160800018,45,4.75,
2026-05-16,002-1,1160800018,46,4.75,
2026-05-16,002-1,1160800018,47,4.75,
2026-05-16,002-1,1160800018,48,4.75,
2026-05-16,003-1,1163300002,1,0.5,
2026-05-16,004-1,1163300002,1,5.0,
2026-05-16,004-1,1163300002,2,5.0,
2026-05-16,004-1,1163300002,3,5.0,
2026-05-16,004-1,1163300002,4,5.0,
2026-05-16,004-1,1163300002,5,5.0,
2026-05-16,004-1,1163300002,6,5.0,
2026-05-16,004-1,1163300002,7,5.0,
2026-05-16,004-1,1163300002,8,5.0,
2026-05-16,004-1,1163300002,9,5.0,
2026-05-16,004-1,1163300002,10,5.0,
2026-05-16,004-1,1163300002,11,5.0,
2026-05-16,004-1,1163300002,12,5.0,
2026-05-16,004-1,1163300002,13,5.0,
2026-05-16,004-1,1163300002,14,5.0,
2026-05-16,004-1,1163300002,15,5.0,
2026-05-16,004-1,1163300002,16,5.0,
2026-05-16,004-1,1163300002,17,5.0,
2026-05-16,004-1,1163300002,18,5.0,
2026-05-16,004-1,1163300002,19,5.0,
2026-05-16,004-1,1163300002,20,5.0,
2026-05-16,004-1,1163300002,21,5.0,
2026-05-16,004-1,1163300002,22,5.0,
2026-05-16,004-1,1163300002,23,5.0,
2026-05-16,004-1,1163300002,24,5.0,
2026-05-16,004-1,1163300002,25,5.0,
2026-05-16,004-1,1163300002,26,5.0,
2026-05-16,004-1,1163300002,27,5.0,
2026-05-16,004-1,1163300002,28,5.0,
2026-05-16,004-1,1163300002,29,5.0,
2026-05-16,004-1,1163300002,30,5.0,
2026-05-16,004-1,1163300002,31,1.5,
2026-05-16,005-1,56700012,1,0.5,
2026-05-16,006-1,56700012,1,4.75,
2026-05-16,006-1,56700012,2,4.75,
2026-05-16,006-1,56700012,3,4.75,
2026-05-16,006-1,56700012,4,4.75,
2026-05-16,006-1,56700012,5,4.75,
2026-05-16,006-1,56700012,6,4.75,
2026-05-16,006-1,56700012,7,4.75,
2026-05-16,006-1,56700012,8,4.75,
2026-05-16,006-1,56700012,9,4.75,
2026-05-16,006-1,56700012,10,4.75,
2026-05-16,006-1,56700012,11,4.75,
2026-05-16,006-1,56700012,12,4.75,
2026-05-16,006-1,56700012,13,4.75,
2026-05-16,006-1,56700012,14,4.75,
2026-05-16,006-1,56700012,15,4.75,
2026-05-16,006-1,56700012,16,4.75,
2026-05-16,006-1,56700012,17,4.75,
2026-05-16,006-1,56700012,18,4.75,
2026-05-16,006-1,56700012,19,4.75,
2026-05-16,006-1,56700012,20,4.75,
2026-05-16,006-1,56700012,21,4.75,
2026-05-16,006-1,56700012,22,3.5,
2026-05-16,025-1,1164300002,1,5.5,
2026-05-16,025-1,1164300002,2,5.5,
2026-05-16,025-1,1164300002,3,5.5,
2026-05-16,025-1,1164300002,4,5.5,
2026-05-16,025-1,1164300002,5,5.5,
2026-05-16,025-1,1164300002,6,5.5,
2026-05-16,025-1,1164300002,7,5.5,
2026-05-16,025-1,1164300002,8,5.5,
2026-05-16,025-1,1164300002,9,5.5,
2026-05-16,025-1,1164300002,10,5.5,
2026-05-16,025-1,1164300002,11,5.5,
2026-05-16,025-1,1164300002,12,5.5,
2026-05-16,025-1,1164300002,13,5.5,
2026-05-16,025-1,1164300002,14,5.5,
2026-05-16,025-1,1164300002,15,3.5,
2026-06-02,003-1,115100049,3,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,4,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,5,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,6,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,7,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,8,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,9,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,10,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,11,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,12,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,13,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,14,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,15,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,16,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,17,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,18,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,19,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,20,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,21,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,22,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,23,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,24,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,25,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-06-02,003-1,115100049,26,5.0,8ee68c5d-2d9f-4ac8-9a32-90859283468b
2026-05-18,004-1,1033000068,1,0.5,
2026-05-18,005-1,1033000068,1,5.0,
2026-05-18,005-1,1033000068,2,5.0,
2026-05-18,005-1,1033000068,3,5.0,
2026-05-18,005-1,1033000068,4,5.0,
2026-05-18,005-1,1033000068,5,5.0,
2026-05-18,005-1,1033000068,6,5.0,
2026-05-18,005-1,1033000068,7,5.0,
2026-05-18,005-1,1033000068,8,5.0,
2026-05-18,005-1,1033000068,9,5.0,
2026-05-18,005-1,1033000068,10,5.0,
2026-05-18,005-1,1033000068,11,5.0,
2026-05-18,005-1,1033000068,12,5.0,
2026-05-18,005-1,1033000068,13,5.0,
2026-05-18,005-1,1033000068,14,5.0,
2026-05-18,005-1,1033000068,15,5.0,
2026-05-18,005-1,1033000068,16,5.0,
2026-05-18,005-1,1033000068,17,5.0,
2026-05-18,005-1,1033000068,18,5.0,
2026-05-18,005-1,1033000068,19,5.0,
2026-05-18,005-1,1033000068,20,5.0,
2026-05-18,005-1,1033000068,21,5.0,
2026-05-18,005-1,1033000068,22,5.0,
2026-05-18,005-1,1033000068,23,5.0,
2026-05-18,005-1,1033000068,24,5.0,
2026-05-18,005-1,1033000068,25,5.0,
2026-05-18,005-1,1033000068,26,5.0,
2026-05-18,005-1,1033000068,27,5.0,
2026-05-18,006-1,1168000001,1,0.5,
2026-05-18,007-1,1168000001,1,5.0,
2026-05-18,007-1,1168000001,2,5.0,
2026-05-18,007-1,1168000001,3,5.0,
2026-05-18,007-1,1168000001,4,5.0,
2026-05-18,007-1,1168000001,5,5.0,
2026-05-18,007-1,1168000001,6,5.0,
2026-05-18,007-1,1168000001,7,5.0,
2026-05-18,007-1,1168000001,8,5.0,
2026-05-18,007-1,1168000001,9,4.0,
2026-05-18,009-1,49100034,1,1.0,
2026-05-18,010-1,93200051,1,0.5,
2026-05-18,011-1,93200051,1,4.75,
2026-05-18,011-1,93200051,2,4.75,
2026-05-18,011-1,93200051,3,4.75,
2026-05-18,011-1,93200051,4,4.75,
2026-05-18,011-1,93200051,5,4.75,
2026-05-18,011-1,93200051,6,4.75,
2026-05-18,011-1,93200051,7,4.75,
2026-05-18,011-1,93200051,8,4.75,
2026-05-18,011-1,93200051,9,4.75,
2026-05-18,011-1,93200051,10,4.75,
2026-05-18,011-1,93200051,11,4.75,
2026-05-18,011-1,93200051,12,1.5,
2026-05-18,022-1,1008300009,1,4.75,
2026-05-18,022-1,1008300009,2,4.75,
2026-05-18,022-1,1008300009,3,4.75,
2026-05-18,022-1,1008300009,4,4.75,
2026-05-18,022-1,1008300009,5,4.75,
2026-05-18,022-1,1008300009,6,4.75,
2026-05-18,022-1,1008300009,7,4.75,
2026-05-18,022-1,1008300009,8,4.75,
2026-05-18,022-1,1008300009,9,4.75,
2026-05-18,022-1,1008300009,10,4.75,
2026-05-18,022-1,1008300009,11,4.75,
2026-05-18,022-1,1008300009,12,4.75,
2026-05-18,022-1,1008300009,13,4.75,
2026-05-18,022-1,1008300009,14,4.75,
2026-05-18,022-1,1008300009,15,4.75,
2026-05-18,022-1,1008300009,16,2.0,
2026-05-19,001-1,121000006,1,0.5,
2026-05-19,002-1,121000006,1,4.75,
2026-05-19,002-1,121000006,2,4.75,
2026-05-19,002-1,121000006,3,4.75,
2026-05-19,002-1,121000006,4,4.75,
2026-05-19,002-1,121000006,5,4.75,
2026-05-19,002-1,121000006,6,4.75,
2026-05-19,002-1,121000006,7,4.75,
2026-05-19,002-1,121000006,8,4.75,
2026-05-19,002-1,121000006,9,4.75,
2026-05-19,002-1,121000006,10,4.75,
2026-05-19,002-1,121000006,11,4.75,
2026-05-19,002-1,121000006,12,4.75,
2026-05-19,002-1,121000006,13,4.75,
2026-05-19,002-1,121000006,14,4.75,
2026-05-19,002-1,121000006,15,4.75,
